Small Unit Installation Postcode,Jan 2019 - Installations Quantity,Jan 2019 - SGU Rated Output In kW,Feb 2019 - Installations Quantity,Feb 2019 - SGU Rated Output In kW,Mar 2019 - Installations Quantity,Mar 2019 - SGU Rated Output In kW,Apr 2019 - Installations Quantity,Apr 2019 - SGU Rated Output In kW,May 2019 - Installations Quantity,May 2019 - SGU Rated Output In kW,Jun 2019 - Installations Quantity,Jun 2019 - SGU Rated Output In kW,Jul 2019 - Installations Quantity,Jul 2019 - SGU Rated Output In kW,Aug 2019 - Installations Quantity,Aug 2019 - SGU Rated Output In kW,Sep 2019 - Installations Quantity,Sep 2019 - SGU Rated Output In kW,Oct 2019 - Installations Quantity,Oct 2019 - SGU Rated Output In kW,Nov 2019 - Installations Quantity,Nov 2019 - SGU Rated Output In kW,Dec 2019 - Installations Quantity,Dec 2019 - SGU Rated Output In kW,Jan 2020 - Installations Quantity,Jan 2020 - SGU Rated Output In kW,Feb 2020 - Installations Quantity,Feb 2020 - SGU Rated Output In kW,Mar 2020 - Installations Quantity,Mar 2020 - SGU Rated Output In kW,Apr 2020 - Installations Quantity,Apr 2020 - SGU Rated Output In kW,May 2020 - Installations Quantity,May 2020 - SGU Rated Output In kW,Jun 2020 - Installations Quantity,Jun 2020 - SGU Rated Output In kW,Jul 2020 - Installations Quantity,Jul 2020 - SGU Rated Output In kW,Aug 2020 - Installations Quantity,Aug 2020 - SGU Rated Output In kW
5432,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,2.100,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000
5433,0,0.000,0,0.000,4,22.790,0,0.000,1,6.600,0,0.000,0,0.000,4,26.400,2,11.190,6,38.640,3,19.815,3,30.360,2,13.200,0,0.000,3,17.000,1,6.600,1,6.600,0,0.000,3,18.420,2,13.200
5434,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
5440,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,9.600,0,0.000,0,0.000,0,0.000,0,0.000,1,3.300,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
5451,1,3.840,0,0.000,0,0.000,1,4.200,0,0.000,1,3.300,0,0.000,2,17.940,1,6.510,0,0.000,1,1.450,1,6.615,1,6.600,1,10.080,2,9.900,4,25.140,3,18.660,2,14.190,1,11.220,0,0.000
5452,0,0.000,0,0.000,2,16.850,0,0.000,0,0.000,1,8.640,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,26.640,0,0.000,1,6.600,1,12.600,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000
5453,6,29.835,7,74.520,4,27.870,6,66.900,10,106.532,6,88.490,8,63.675,9,72.220,7,57.610,8,51.005,15,171.510,6,51.620,5,27.015,9,74.740,14,133.380,11,66.850,10,94.310,6,54.950,10,75.760,4,51.790
5454,0,0.000,0,0.000,0,0.000,1,5.180,0,0.000,1,6.300,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,33.075,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
5455,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
5460,1,4.950,0,0.000,0,0.000,1,4.680,1,6.270,1,18.000,0,0.000,1,9.450,2,14.895,2,11.655,1,3.150,1,5.500,1,6.650,0,0.000,2,13.200,0,0.000,0,0.000,0,0.000,1,7.770,0,0.000
5461,4,24.690,3,21.630,1,3.850,2,11.630,2,11.500,11,183.815,3,18.825,3,15.840,5,47.535,7,51.510,2,17.490,2,23.940,4,23.340,0,0.000,5,30.760,1,1.500,5,43.560,8,49.230,6,39.760,0,0.000
5462,0,0.000,0,0.000,1,6.365,1,6.480,1,33.000,0,0.000,0,0.000,2,12.400,0,0.000,0,0.000,1,6.200,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
5464,1,6.600,3,15.665,1,2.900,1,5.015,2,16.500,2,9.450,2,75.240,3,25.955,1,18.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,4,24.400,0,0.000,0,0.000,2,15.015,0,0.000,0,0.000
5470,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.510,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
5471,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,29.400,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
5472,0,0.000,2,15.400,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.460,0,0.000,0,0.000,1,30.030,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000
5473,0,0.000,0,0.000,1,2.200,0,0.000,0,0.000,3,20.900,1,4.200,1,6.600,3,57.060,5,46.330,1,6.510,0,0.000,1,12.540,0,0.000,3,25.125,0,0.000,2,11.640,1,6.600,1,7.380,0,0.000
5480,0,0.000,0,0.000,1,6.555,2,18.975,0,0.000,0,0.000,1,6.600,3,44.400,0,0.000,1,7.150,0,0.000,2,9.450,0,0.000,1,6.600,2,26.950,1,4.950,1,6.600,0,0.000,1,7.380,0,0.000
5481,1,6.270,0,0.000,0,0.000,1,6.600,1,11.550,0,0.000,0,0.000,2,27.000,1,6.600,0,0.000,0,0.000,0,0.000,1,6.300,2,26.400,3,18.460,3,15.090,4,25.280,2,61.600,0,0.000,0,0.000
5482,0,0.000,0,0.000,0,0.000,1,19.800,0,0.000,0,0.000,1,5.440,0,0.000,0,0.000,0,0.000,0,0.000,1,4.400,0,0.000,2,12.540,1,7.360,1,6.200,1,6.600,0,0.000,0,0.000,0,0.000
5483,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,1,6.510,1,6.270,1,7.920,0,0.000,0,0.000,0,0.000,1,5.040,0,0.000
5485,0,0.000,0,0.000,0,0.000,0,0.000,3,18.470,0,0.000,1,9.300,1,13.110,2,13.200,0,0.000,0,0.000,1,6.600,1,8.250,0,0.000,0,0.000,3,22.200,0,0.000,0,0.000,3,17.820,1,5.985
5490,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
5491,1,11.000,3,13.460,2,12.210,7,40.805,4,26.960,3,69.750,3,39.290,5,78.020,4,35.740,3,63.105,3,64.970,3,38.085,2,13.100,4,23.150,5,39.200,11,82.040,3,28.340,7,40.700,5,46.680,0,0.000
5493,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,13.230,0,0.000,0,0.000,0,0.000,1,9.300,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000
5495,0,0.000,3,10.200,4,26.025,0,0.000,0,0.000,1,6.050,3,38.660,1,6.400,0,0.000,3,18.470,2,12.900,0,0.000,0,0.000,1,6.600,2,13.200,2,19.200,0,0.000,2,10.560,2,16.515,4,30.480
5501,19,165.560,24,339.795,14,111.920,9,68.550,15,124.550,8,56.535,18,256.725,12,97.115,11,83.315,18,228.425,15,153.970,16,392.105,14,113.500,17,143.985,14,145.250,25,223.760,25,184.040,22,176.470,30,368.475,13,103.260
5502,1,6.600,1,6.600,2,16.770,1,6.600,4,23.210,0,0.000,4,29.955,1,5.100,4,32.205,2,159.600,2,19.635,2,13.160,3,19.950,6,96.015,2,13.250,4,22.800,3,21.600,3,50.700,2,26.200,1,7.260
5510,0,0.000,0,0.000,0,0.000,0,0.000,1,4.950,1,5.400,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
5520,1,4.560,0,0.000,2,13.200,3,14.045,4,21.690,0,0.000,1,6.600,1,6.600,0,0.000,1,26.460,2,32.380,2,10.215,0,0.000,0,0.000,2,6.230,1,6.300,1,6.600,1,9.900,0,0.000,0,0.000
5521,0,0.000,0,0.000,2,7.965,0,0.000,0,0.000,0,0.000,0,0.000,1,6.900,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
5522,1,5.940,4,21.150,1,6.600,1,30.030,3,20.730,0,0.000,3,19.425,4,45.645,2,11.725,4,16.500,6,39.200,5,25.020,2,12.900,7,39.185,4,26.415,2,14.080,4,41.630,3,16.700,2,37.350,5,25.740
5523,2,8.315,1,7.080,6,32.205,4,24.305,1,5.015,4,35.825,6,34.330,2,45.300,2,13.200,4,24.400,3,22.290,1,5.775,2,10.500,2,20.930,1,6.600,2,11.600,3,21.360,0,0.000,5,34.360,3,19.800
5540,16,105.900,33,271.575,52,282.535,16,83.975,27,176.955,13,137.535,16,141.520,23,254.190,16,94.925,40,296.545,21,144.310,6,157.755,14,104.250,27,187.865,26,232.360,16,100.125,27,189.005,9,59.800,24,156.060,14,100.695
5550,0,0.000,2,17.400,1,6.600,0,0.000,3,25.185,3,298.935,5,311.520,5,35.660,0,0.000,1,13.230,2,26.400,0,0.000,1,13.000,2,19.785,1,11.550,4,24.090,3,23.100,2,16.830,2,13.015,0,0.000
5552,0,0.000,0,0.000,0,0.000,1,12.390,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,2,11.880,0,0.000,1,6.600,0,0.000,1,13.120,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
5554,1,5.500,7,47.250,4,29.910,6,116.575,2,12.900,3,17.120,9,55.210,3,27.405,6,39.750,7,50.235,7,52.845,6,42.260,9,62.715,5,33.560,18,166.565,15,111.065,8,52.760,11,117.320,9,95.285,3,31.770
5555,1,6.600,0,0.000,2,13.200,1,6.000,3,26.100,2,12.980,0,0.000,0,0.000,0,0.000,3,16.125,1,6.600,0,0.000,0,0.000,1,5.500,1,6.400,0,0.000,0,0.000,2,13.200,3,19.815,0,0.000
5556,7,57.450,8,140.525,0,0.000,3,23.340,9,47.370,8,46.840,6,37.755,13,84.044,12,78.490,9,61.385,13,104.930,6,42.000,7,46.200,9,69.000,15,135.410,17,118.920,10,69.990,8,51.200,13,115.015,5,30.690
5558,7,41.165,11,120.995,11,67.350,9,53.835,15,101.005,12,72.870,10,73.395,16,161.595,12,62.265,11,68.810,16,94.725,16,122.295,13,84.975,11,117.715,9,54.630,13,87.450,12,83.275,11,63.690,12,88.860,7,55.860
5560,0,0.000,1,4.560,0,0.000,0,0.000,1,10.200,0,0.000,1,6.555,0,0.000,0,0.000,0,0.000,0,0.000,3,18.180,0,0.000,3,19.400,3,50.160,0,0.000,2,13.330,1,3.150,3,18.900,0,0.000
5570,0,0.000,1,6.380,0,0.000,2,29.400,0,0.000,4,25.410,1,7.800,0,0.000,2,12.650,2,2.750,2,13.270,0,0.000,1,6.600,2,13.200,1,6.600,4,30.400,2,12.900,0,0.000,3,19.860,1,31.680
5571,2,40.090,4,21.780,5,32.400,2,12.090,1,6.600,2,13.200,1,6.600,2,13.040,3,18.195,1,6.615,6,36.495,7,42.915,0,0.000,2,20.460,3,19.800,4,23.100,2,13.200,7,43.230,4,26.490,4,33.015
5572,0,0.000,0,0.000,1,6.820,0,0.000,0,0.000,0,0.000,0,0.000,1,5.120,0,0.000,1,6.615,1,6.600,1,6.400,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
5573,2,19.310,6,53.340,4,18.880,2,4.920,2,106.215,4,20.525,5,62.325,2,12.615,6,40.265,2,25.830,9,65.685,3,29.300,2,11.880,5,44.880,9,91.420,4,27.720,7,40.970,4,19.560,4,26.400,2,13.200
5575,5,24.795,1,3.780,11,64.680,5,28.005,5,45.960,6,53.185,5,39.505,4,36.060,6,42.915,7,45.300,3,25.245,14,87.055,0,0.000,6,29.530,4,22.965,5,30.960,8,54.120,3,23.100,7,40.560,1,13.200
5576,1,6.160,2,12.810,2,13.200,2,8.435,1,5.400,0,0.000,1,1.280,1,6.615,0,0.000,4,36.540,3,26.820,5,44.700,2,17.490,3,19.800,0,0.000,1,7.800,2,19.395,3,19.815,4,30.230,0,0.000
5577,1,6.600,0,0.000,1,6.600,2,10.545,0,0.000,1,7.800,2,15.130,2,10.470,0,0.000,0,0.000,2,11.920,2,9.810,1,6.600,4,25.935,0,0.000,2,11.740,2,13.215,3,42.915,2,14.060,0,0.000
5580,1,4.130,0,0.000,0,0.000,3,14.615,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,4,26.280,0,0.000,1,5.610,0,0.000,0,0.000,0,0.000,1,6.600,3,21.120,0,0.000,1,6.600,0,0.000
5581,2,10.200,1,6.600,2,7.680,4,24.400,0,0.000,0,0.000,3,15.300,0,0.000,0,0.000,4,23.410,2,10.770,2,7.700,1,6.600,1,6.500,5,33.045,5,36.960,2,10.560,1,6.615,1,2.970,1,3.300
5582,3,18.330,0,0.000,2,32.340,1,6.600,1,6.200,2,13.200,1,6.600,1,6.600,2,12.600,2,8.815,1,6.600,3,18.480,2,13.110,0,0.000,0,0.000,2,14.520,7,45.210,3,49.520,0,0.000,0,0.000
5583,2,13.155,2,12.965,1,6.600,3,52.200,1,6.500,3,26.445,3,18.765,0,0.000,2,9.750,2,12.000,0,0.000,2,12.200,1,6.300,3,19.710,0,0.000,3,19.800,3,27.200,1,7.260,1,6.600,0,0.000
5600,7,34.165,4,34.650,5,32.310,4,23.190,4,43.450,5,30.810,4,28.460,3,20.370,5,32.400,10,117.155,14,123.025,13,185.830,3,33.990,13,81.780,10,99.960,7,63.270,14,133.395,8,56.650,19,160.740,4,26.070
5601,0,0.000,1,15.840,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,1,6.600,0,0.000,0,0.000,0,0.000,3,15.040,1,6.600,1,6.600,0,0.000
5602,3,28.050,0,0.000,2,13.200,2,13.200,1,6.600,1,11.220,2,17.400,3,22.500,3,18.430,3,19.665,7,41.850,2,13.200,3,22.550,3,20.580,5,35.640,5,38.955,1,6.600,0,0.000,2,17.820,1,6.600
5603,1,6.600,1,6.600,2,19.000,1,7.700,0,0.000,0,0.000,0,0.000,0,0.000,4,28.815,0,0.000,0,0.000,0,0.000,2,16.500,1,6.600,1,6.600,2,9.240,2,15.120,1,87.750,0,0.000,0,0.000
5604,0,0.000,0,0.000,1,6.600,1,6.200,0,0.000,0,0.000,2,13.200,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,2,13.200,1,6.600,1,6.600,1,1.650,1,6.600,0,0.000,2,13.200,0,0.000
5605,4,24.200,1,6.050,2,12.800,1,6.600,1,6.510,1,6.100,2,13.200,5,33.000,2,13.215,3,18.105,4,27.710,2,26.000,4,31.155,4,26.400,1,6.600,5,39.165,6,32.820,9,58.755,6,49.755,2,13.100
5606,11,57.740,9,68.050,9,73.345,8,62.890,12,98.820,13,77.630,7,54.101,22,130.690,17,219.095,31,318.135,17,218.645,20,165.930,15,94.760,25,256.105,35,324.745,19,123.495,25,185.135,13,170.220,35,229.000,11,120.860
5607,3,19.800,8,48.855,11,73.355,10,59.765,6,35.805,5,29.310,8,42.670,12,80.610,18,112.265,17,109.390,13,81.180,8,62.260,7,40.260,8,53.910,18,123.370,11,105.600,11,70.365,10,71.550,16,109.190,4,26.465
5608,10,61.775,6,37.345,9,67.020,9,63.105,8,45.295,6,63.350,13,100.460,11,66.790,16,125.125,29,222.420,12,88.175,11,86.460,7,93.720,24,159.290,12,79.340,6,39.270,15,94.935,18,120.735,16,121.680,7,54.010
5609,0,0.000,0,0.000,3,22.755,0,0.000,2,13.200,1,13.020,0,0.000,3,19.800,0,0.000,9,64.470,3,23.580,5,44.970,1,10.560,2,13.215,0,0.000,1,6.600,5,38.505,5,52.600,4,46.200,1,6.600
5611,0,0.000,0,0.000,2,13.200,0,0.000,0,0.000,2,9.600,0,0.000,0,0.000,0,0.000,1,8.820,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,1,6.600
5630,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
5631,1,6.600,1,6.405,2,9.455,0,0.000,3,25.815,1,5.580,1,6.600,2,72.120,1,4.960,1,6.300,0,0.000,0,0.000,0,0.000,3,19.680,4,36.290,1,6.600,4,31.020,3,56.100,4,25.740,0,0.000
5632,0,0.000,0,0.000,0,0.000,0,0.000,1,13.020,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,4.620,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
5633,1,7.320,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.300,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.615,0,0.000,1,6.600,1,6.600,0,0.000,1,99.000,3,33.375,0,0.000
5640,0,0.000,1,6.200,3,53.550,0,0.000,2,11.550,2,11.445,1,13.200,0,0.000,0,0.000,1,2.520,4,39.600,3,27.690,0,0.000,1,6.600,4,31.670,3,112.200,3,34.200,1,6.600,2,13.275,1,5.940
5641,2,13.200,4,24.885,1,20.160,0,0.000,1,12.540,3,43.800,3,19.800,5,81.170,0,0.000,3,18.390,7,70.965,2,121.060,4,26.400,5,47.325,4,59.400,5,129.450,4,26.125,4,26.730,0,0.000,1,9.900
5642,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,3.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,3,19.800,1,9.900,0,0.000,0,0.000,1,5.920,0,0.000,0,0.000
5650,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.300,0,0.000,0,0.000,2,13.200,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
5651,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.555,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
5652,0,0.000,2,13.200,0,0.000,2,13.200,3,51.000,1,6.600,2,13.200,3,45.470,1,6.600,2,13.200,2,8.175,3,19.800,2,13.200,3,31.680,1,6.000,0,0.000,3,25.850,1,13.200,1,6.600,1,26.640
5653,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,1,6.600
5654,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,3,19.800,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
5655,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
5660,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,13.230,0,0.000,0,0.000
5661,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
5670,0,0.000,1,9.900,3,19.755,2,12.100,1,32.490,0,0.000,4,25.015,2,13.200,0,0.000,0,0.000,0,0.000,1,6.600,2,13.200,2,10.065,0,0.000,0,0.000,2,32.895,1,33.000,0,0.000,1,6.600
5671,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.615,1,13.200,0,0.000,1,6.600,0,0.000,2,13.200,0,0.000,0,0.000,0,0.000,0,0.000
5680,4,23.460,2,18.975,6,27.860,2,12.600,5,42.795,5,63.305,2,45.690,2,12.240,3,21.345,4,26.820,5,58.940,6,42.305,3,17.545,1,6.600,5,40.650,2,10.560,6,62.415,12,78.870,5,38.330,2,13.230
5690,1,5.670,2,11.150,4,26.355,4,26.220,2,12.855,3,41.700,8,66.275,4,29.095,2,12.900,6,46.000,2,11.515,5,120.630,1,6.300,5,41.700,9,56.410,3,33.000,8,57.465,2,19.920,6,47.505,1,10.560
5700,7,43.425,8,62.255,17,155.460,13,104.070,11,104.865,4,37.780,13,174.450,10,72.740,13,85.005,16,163.735,14,114.250,14,462.750,2,31.680,20,177.825,15,125.270,18,222.460,17,116.405,16,163.670,21,222.605,11,66.060
5701,0,0.000,0,0.000,1,36.300,0,0.000,1,12.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
5710,0,0.000,4,56.560,7,101.840,1,9.300,8,60.040,0,0.000,8,108.650,4,93.440,5,37.395,9,67.375,5,50.800,7,52.240,0,0.000,1,6.600,1,6.600,4,29.260,5,29.445,3,19.800,4,32.010,2,19.520
5713,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
5717,0,0.000,2,20.900,0,0.000,0,0.000,0,0.000,1,18.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
5719,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,50.400,1,22.050,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,7,11.400,0,0.000
5720,1,12.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,15.960,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
5722,1,1.040,1,3.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
5723,0,0.000,5,306.255,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,26.200,0,0.000,0,0.000,0,0.000,1,17.010,0,0.000,1,3.850,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
5724,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
5725,1,7.975,2,11.550,0,0.000,1,6.200,3,20.880,1,8.100,1,8.100,0,0.000,0,0.000,2,13.470,3,25.185,0,0.000,0,0.000,1,9.900,2,13.620,1,9.900,0,0.000,1,9.900,0,0.000,3,23.100
5730,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.300,0,0.000,0,0.000,0,0.000,0,0.000
5731,0,0.000,0,0.000,1,5.940,0,0.000,0,0.000,1,35.040,0,0.000,1,59.400,0,0.000,0,0.000,3,150.580,1,60.800,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
5732,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
5733,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
5734,0,0.000,0,0.000,0,0.000,0,0.000,1,16.800,0,0.000,0,0.000,0,0.000,1,9.720,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
5875,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
5950,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
6000,3,35.860,4,54.099,1,11.970,0,0.000,4,20.815,2,24.290,1,5.400,4,28.070,2,12.360,3,19.100,5,55.575,7,208.390,1,6.600,4,104.490,1,30.000,2,46.340,1,14.880,4,50.780,2,43.225,2,20.370
6001,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
6003,2,23.100,1,10.500,2,18.660,1,6.660,0,0.000,0,0.000,1,5.520,0,0.000,1,25.200,1,6.600,3,19.500,2,25.190,2,13.000,3,46.200,1,3.900,1,39.200,1,6.600,3,19.715,0,0.000,0,0.000
6004,1,9.240,1,31.000,0,0.000,1,3.600,1,38.500,2,12.600,0,0.000,0,0.000,2,19.290,2,29.715,0,0.000,0,0.000,2,6.490,0,0.000,2,106.000,2,10.260,1,5.760,0,0.000,1,6.660,0,0.000
6005,1,4.200,2,37.518,1,8.960,1,6.600,0,0.000,2,17.000,2,8.900,0,0.000,1,6.615,1,10.360,3,25.830,3,19.800,0,0.000,2,13.200,2,86.385,0,0.000,1,39.600,1,99.990,1,3.025,2,44.340
6006,6,68.580,11,62.765,5,34.170,14,81.230,3,19.360,2,11.955,3,19.800,4,20.265,8,44.040,4,115.938,8,51.320,7,41.880,10,62.350,8,50.480,16,115.875,13,80.580,9,53.660,8,63.570,6,37.980,0,0.000
6007,4,18.057,3,14.610,5,39.530,5,79.065,2,9.180,6,129.320,5,33.300,4,23.565,3,15.805,7,42.980,6,35.760,7,237.275,1,5.040,2,16.880,10,73.630,10,77.995,5,42.375,6,42.680,6,35.620,4,23.160
